#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	row_number
14824	Q4WCY0	1.A.56.3.2	gnl|BL_ORD_ID|10893 gnl|TC-DB|Q4WCY0|1.A.56.3.2 Ctr copper transporter, putative OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) GN=AFUA_6G02810 PE=4 SV=1	193	1.3944e-24	35.0	224	187	85.7	95.7	0	0	None	1.A.56	Cu+	89
10648	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	236	1.76687e-13	28.0	2160	227	10.0	96.0	0	0	None	1.A.71	ions	90
12119	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	205	2.30908e-12	26.0	1102	227	18.2	88.5	0	0	None	1.A.71	ions	91
8593	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	208	2.94176e-12	29.0	640	227	29.1	89.9	0	0	None	1.A.71	ions	92
11968	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	233	2.84485e-11	25.0	385	227	59.7	93.4	0	0	None	1.A.71	ions	93
8732	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	200	1.24156e-07	26.0	473	227	41.6	85.0	0	0	None	1.A.71	ions	94
12392	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	121	1.31099e-07	31.0	492	227	24.0	52.4	0	0	None	1.A.71	ions	95
15486	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	187	1.89143e-07	26.0	829	227	22.4	78.4	0	0	None	1.A.71	ions	96
15597	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	135	1.97069e-07	30.0	185	227	67.6	57.3	0	0	None	1.A.71	ions	97
13269	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	210	3.49995e-07	24.0	846	227	23.5	90.7	0	0	None	1.A.71	ions	98
8626	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	150	3.5424e-07	29.0	183	227	76.5	64.3	0	0	None	1.A.71	ions	99
15364	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	192	2.07182e-06	26.0	668	227	26.8	84.1	0	0	None	1.A.71	ions	100
13868	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	198	2.15252e-06	22.0	689	227	27.6	85.9	0	0	None	1.A.71	ions	101
12881	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	196	6.43033e-06	24.0	645	227	29.3	82.4	0	0	None	1.A.71	ions	102
13975	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	182	6.99032e-06	23.0	256	227	69.9	69.6	0	0	None	1.A.71	ions	103
9003	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	138	7.53766e-06	29.0	464	227	28.9	56.4	0	0	None	1.A.71	ions	104
11454	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	201	1.57166e-05	25.0	518	227	34.7	87.7	0	0	None	1.A.71	ions	105
11592	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	146	1.97623e-05	29.0	185	227	76.2	62.1	0	0	None	1.A.71	ions	106
13310	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	245	2.50492e-05	25.0	384	227	63.3	86.3	0	0	None	1.A.71	ions	107
11578	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	167	2.67039e-05	25.0	1021	227	15.9	70.5	0	0	None	1.A.71	ions	108
9853	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	202	3.04509e-05	27.0	254	227	68.5	84.1	0	0	None	1.A.71	ions	109
12004	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	158	3.24436e-05	23.0	375	227	39.5	69.2	0	0	None	1.A.71	ions	110
16616	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	186	4.7358e-05	26.0	327	227	55.0	73.6	0	0	None	1.A.71	ions	111
11573	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	152	5.8758e-05	27.0	581	227	23.9	62.1	0	0	None	1.A.71	ions	112
9528	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	236	6.05806e-05	22.0	756	227	30.7	89.9	0	0	None	1.A.71	ions	113
15480	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	127	0.00013932	28.0	373	227	32.2	55.5	0	0	None	1.A.71	ions	114
8645	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	263	0.000162733	22.0	416	227	61.5	96.0	0	0	None	1.A.71	ions	115
16584	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	132	0.000178564	30.0	704	227	17.6	57.7	0	0	None	1.A.71	ions	116
12100	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	136	0.000318789	27.0	900	227	14.6	51.1	0	0	None	1.A.71	ions	117
9666	P80723	1.A.71.1.1	gnl|BL_ORD_ID|9021 gnl|TC-DB|P80723|1.A.71.1.1 Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2	98	0.000745269	28.0	212	227	43.9	42.7	0	0	None	1.A.71	ions	118
14440	P17677	1.A.71.2.1	gnl|BL_ORD_ID|6958 gnl|TC-DB|P17677|1.A.71.2.1 Neuromodulin OS=Homo sapiens GN=GAP43 PE=1 SV=1	193	5.04318e-08	31.0	670	238	27.5	73.1	0	0	None	1.A.71	Ca2+	119
12960	P17677	1.A.71.2.1	gnl|BL_ORD_ID|6958 gnl|TC-DB|P17677|1.A.71.2.1 Neuromodulin OS=Homo sapiens GN=GAP43 PE=1 SV=1	230	1.69073e-06	26.0	1080	238	21.0	81.5	0	0	None	1.A.71	Ca2+	120
9579	P17677	1.A.71.2.1	gnl|BL_ORD_ID|6958 gnl|TC-DB|P17677|1.A.71.2.1 Neuromodulin OS=Homo sapiens GN=GAP43 PE=1 SV=1	264	2.45675e-05	24.0	687	238	37.1	87.8	0	0	None	1.A.71	Ca2+	121
14361	P17677	1.A.71.2.1	gnl|BL_ORD_ID|6958 gnl|TC-DB|P17677|1.A.71.2.1 Neuromodulin OS=Homo sapiens GN=GAP43 PE=1 SV=1	191	4.63893e-05	27.0	718	238	24.9	75.2	0	0	None	1.A.71	Ca2+	122
13469	U4LWM1	1.A.76.1.14	gnl|BL_ORD_ID|16048 gnl|TC-DB|U4LWM1|1.A.76.1.14 Similar to Magnesium transporter protein 1 acc. no. Q7ZV50 OS=Pyronema omphalodes (strain CBS 100304) GN=PCON_02130 PE=4 SV=1	321	1.31755e-66	37.0	322	331	97.2	95.8	0	0	None	MagT1	Mg2+	123
11522	A9V8N9	1.A.77.1.13	gnl|BL_ORD_ID|952 gnl|TC-DB|A9V8N9|1.A.77.1.13 Predicted protein OS=Monosiga brevicollis GN=33945 PE=4 SV=1	339	4.11433e-93	47.0	338	658	97.9	48.9	0	0	None	MCU	Ca2+	124
11074	C6SYU2	1.A.87.3.6	gnl|BL_ORD_ID|2046 gnl|TC-DB|C6SYU2|1.A.87.3.6 Putative uncharacterized protein OS=Glycine max PE=2 SV=1	149	8.37203e-23	30.0	200	186	70.0	73.1	0	0	None	MCA	Unknown	125
15927	C6SYU2	1.A.87.3.6	gnl|BL_ORD_ID|2046 gnl|TC-DB|C6SYU2|1.A.87.3.6 Putative uncharacterized protein OS=Glycine max PE=2 SV=1	140	1.16195e-17	33.0	216	186	64.4	66.7	0	0	None	MCA	Unknown	126
11054	E6RCM7	1.A.88.1.5	gnl|BL_ORD_ID|2998 gnl|TC-DB|E6RCM7|1.A.88.1.5 Vacuole protein, putative OS=Cryptococcus gattii serotype B (strain WM276 / ATCC MYA-4071) GN=CGB_J0510W PE=4 SV=1	384	1.07641e-105	45.0	568	422	61.4	89.1	0	0	None	1.A.88	K+	127
14061	Q12462	1.A.101.1.1	gnl|BL_ORD_ID|9823 gnl|TC-DB|Q12462|1.A.101.1.1 Peroxisomal membrane protein PMP27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PEX11 PE=1 SV=2	238	1.06633e-23	32.0	249	236	92.8	96.6	0	0	None	Pex11	Unknown	128
8673	J9VT71	1.A.101.2.2	gnl|BL_ORD_ID|4426 gnl|TC-DB|J9VT71|1.A.101.2.2 Uncharacterized protein OS=Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) GN=CNAG_03394 PE=4 SV=1	314	1.38522e-38	32.0	263	315	98.9	98.7	0	0	None	Pex11	Unknown	129
15015	M7WJZ2	1.A.101.3.3	gnl|BL_ORD_ID|4933 gnl|TC-DB|M7WJZ2|1.A.101.3.3 Uncharacterized protein OS=Rhodosporidium toruloides (strain NP11) GN=RHTO_02408 PE=4 SV=1	337	0.0	94.0	338	334	99.4	99.7	0	0	None	Pex11	Unknown	130
9664	594627457	1.A.105.1.2	gnl|BL_ORD_ID|30 gnl|TC-DB|594627457|1.A.105.1.2 PREDICTED: LOW QUALITY PROTEIN: mixed lineage kinase domain-like protein [Balaenoptera acutorostrata scammoni]	231	1.56745e-31	33.0	373	711	58.4	31.4	0	0	None	MLKL	Unknown	131
8545	E2PSV0	1.A.111.1.2	gnl|BL_ORD_ID|2871 gnl|TC-DB|E2PSV0|1.A.111.1.2 Putative uncharacterized protein An07g06340 OS=Aspergillus niger (strain CBS 513.88 / FGSC A1513) GN=An07g06340 PE=4 SV=1	86	3.4703e-21	48.0	126	108	67.5	78.7	0	0	None	Romo1	None	132
11021	P04840	1.B.8.1.1	gnl|BL_ORD_ID|6161 gnl|TC-DB|P04840|1.B.8.1.1 OUTER MITOCHONDRIAL MEMBRANE PROTEIN PORIN 1 (VOLTAGE-DEPENDENT ANION- SELECTIVE CHANNEL PROTEIN 1) (VDAC 1) - Saccharomyces cerevisiae (Baker's yeast).	284	5.57413e-54	36.0	293	283	95.9	98.9	0	0	None	MPP	anions	133
14966	P23644	1.B.8.2.1	gnl|BL_ORD_ID|7131 gnl|TC-DB|P23644|1.B.8.2.1 Mitochondrial import receptor subunit TOM40 (Mitochondrial import- site-protein ISP42) (Translocase of outer membrane 40 kDa subunit) - Saccharomyces cerevisiae (Baker's yeast).	383	2.38619e-65	34.0	377	387	95.0	94.1	0	0	None	MPP	small molecules	134
16451	Q4PEP6	1.B.8.6.2	gnl|BL_ORD_ID|10846 gnl|TC-DB|Q4PEP6|1.B.8.6.2 Mitochondrial distribution and morphology protein 10 OS=Ustilago maydis (strain 521 / FGSC 9021) GN=MDM10 PE=3 SV=1	665	2.60641e-69	28.0	504	646	99.6	98.6	0	0	None	MPP	small molecules	135
16501	Q03155	1.B.12.1.1	gnl|BL_ORD_ID|9371 gnl|TC-DB|Q03155|1.B.12.1.1 ADHESIN AIDA-I PRECURSOR - Escherichia coli.	202	0.000979048	22.0	441	1286	41.0	14.2	0	0	None	AT-1	Adhesins	136
14616	Q45343	1.B.12.2.2	gnl|BL_ORD_ID|10666 gnl|TC-DB|Q45343|1.B.12.2.2 TRACHEAL COLONIZATION FACTOR - Bordetella pertussis.	238	9.9557e-06	29.0	369	672	57.5	33.2	0	0	None	AT-1	Colonization factors	137
16647	Q45343	1.B.12.2.2	gnl|BL_ORD_ID|10666 gnl|TC-DB|Q45343|1.B.12.2.2 TRACHEAL COLONIZATION FACTOR - Bordetella pertussis.	104	0.000174249	30.0	223	672	42.2	15.2	0	0	None	AT-1	Colonization factors	138
10867	A8IBA8	1.B.12.5.2	gnl|BL_ORD_ID|814 gnl|TC-DB|A8IBA8|1.B.12.5.2 Uncharacterized protein OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / ORS 571) GN=AZC_2635 PE=4 SV=1	211	1.50483e-11	24.0	215	3766	91.2	5.4	0	0	None	AT-1	Protein virulence factor	139
13258	A8IBA8	1.B.12.5.2	gnl|BL_ORD_ID|814 gnl|TC-DB|A8IBA8|1.B.12.5.2 Uncharacterized protein OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / ORS 571) GN=AZC_2635 PE=4 SV=1	929	2.25723e-11	20.0	1383	3766	64.5	22.8	0	0	None	AT-1	Protein virulence factor	140
14826	A8IBA8	1.B.12.5.2	gnl|BL_ORD_ID|814 gnl|TC-DB|A8IBA8|1.B.12.5.2 Uncharacterized protein OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / ORS 571) GN=AZC_2635 PE=4 SV=1	532	2.70711e-10	22.0	667	3766	70.6	13.1	0	0	None	AT-1	Protein virulence factor	141
14454	A8IBA8	1.B.12.5.2	gnl|BL_ORD_ID|814 gnl|TC-DB|A8IBA8|1.B.12.5.2 Uncharacterized protein OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / ORS 571) GN=AZC_2635 PE=4 SV=1	159	0.00028022	27.0	328	3766	48.2	3.9	0	0	None	AT-1	Protein virulence factor	142
13508	O33407	1.B.12.5.9	gnl|BL_ORD_ID|5367 gnl|TC-DB|O33407|1.B.12.5.9 Lipase/esterase precursor (EC 3.1.1.3) (Esterase ESTA) - Pseudomonas aeruginosa.	191	0.000282468	26.0	316	646	48.7	29.1	0	0	None	AT-1	Esterases	143
8467	982167516	1.B.12.5.11	gnl|BL_ORD_ID|117 gnl|TC-DB|982167516|1.B.12.5.11 autotransporter outer membrane beta-barrel domain-containing protein [Burkholderia cepacia]	1276	3.25151e-22	23.0	1564	2358	77.0	50.8	0	0	None	AT-1	Protein virulence factor	144
14012	982167516	1.B.12.5.11	gnl|BL_ORD_ID|117 gnl|TC-DB|982167516|1.B.12.5.11 autotransporter outer membrane beta-barrel domain-containing protein [Burkholderia cepacia]	134	5.39631e-06	31.0	236	2358	54.7	5.4	0	0	None	AT-1	Protein virulence factor	145
14271	982167516	1.B.12.5.11	gnl|BL_ORD_ID|117 gnl|TC-DB|982167516|1.B.12.5.11 autotransporter outer membrane beta-barrel domain-containing protein [Burkholderia cepacia]	362	9.7791e-06	24.0	771	2358	43.6	13.9	0	0	None	AT-1	Protein virulence factor	146
12110	982167516	1.B.12.5.11	gnl|BL_ORD_ID|117 gnl|TC-DB|982167516|1.B.12.5.11 autotransporter outer membrane beta-barrel domain-containing protein [Burkholderia cepacia]	317	0.000927411	27.0	493	2358	60.0	12.3	0	0	None	AT-1	Protein virulence factor	147
9398	Q1D3P6	1.B.14.1.19	gnl|BL_ORD_ID|10044 gnl|TC-DB|Q1D3P6|1.B.14.1.19 Putative tonB dependent receptor OS=Myxococcus xanthus (strain DK 1622) GN=MXAN_4559 PE=3 SV=1	103	0.000907417	30.0	189	917	51.9	11.1	0	0	None	OMR	small molecules	148
12587	O52158	1.B.14.2.4	gnl|BL_ORD_ID|5542 gnl|TC-DB|O52158|1.B.14.2.4 LACTOFERRIN-BINDING PROTEIN B PRECURSOR (LBPB) - Neisseria meningitidis.	116	0.00040202	27.0	280	725	41.1	13.5	0	0	None	OMR	Lactoferrin	149
9539	Q10478	1.B.33.3.2	gnl|BL_ORD_ID|9764 gnl|TC-DB|Q10478|1.B.33.3.2 SAM50-like protein SPAC17C9.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPAC17C9.06 PE=3 SV=1	480	9.05222e-77	35.0	617	475	75.9	94.5	0	0	None	OmpIP	proteins	150
13965	Q13U92	1.B.40.1.2	gnl|BL_ORD_ID|9870 gnl|TC-DB|Q13U92|1.B.40.1.2 Putative membrane-anchored cell surface protein, haemagluttinin - Burkholderia xenovorans (strain LB400).	247	1.24344e-06	22.0	353	4726	65.2	5.0	0	0	None	AT-2	Hemagglutnin	151
10484	Q13U92	1.B.40.1.2	gnl|BL_ORD_ID|9870 gnl|TC-DB|Q13U92|1.B.40.1.2 Putative membrane-anchored cell surface protein, haemagluttinin - Burkholderia xenovorans (strain LB400).	197	0.000405369	24.0	343	4726	56.6	3.8	0	0	None	AT-2	Hemagglutnin	152
11557	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	240	2.87463e-17	32.0	236	1610	97.0	14.7	0	0	None	AT-2	proteins	153
11792	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	391	8.01876e-13	25.0	790	1610	46.8	23.4	0	0	None	AT-2	proteins	154
12767	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	149	2.74578e-12	34.0	237	1610	59.1	9.2	0	0	None	AT-2	proteins	155
10593	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	234	4.89444e-09	26.0	240	1610	95.0	14.2	0	0	None	AT-2	proteins	156
15087	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	218	1.20406e-08	26.0	241	1610	88.0	13.0	0	0	None	AT-2	proteins	157
14705	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	243	1.47439e-08	24.0	303	1610	79.9	14.4	0	0	None	AT-2	proteins	158
8526	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	216	7.01159e-08	21.0	222	1610	91.4	13.2	0	0	None	AT-2	proteins	159
13523	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	347	9.23756e-08	22.0	459	1610	70.4	21.1	0	0	None	AT-2	proteins	160
11349	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	111	9.42637e-08	31.0	222	1610	49.1	6.6	0	0	None	AT-2	proteins	161
11482	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	182	9.61429e-07	26.0	425	1610	41.9	11.1	0	0	None	AT-2	proteins	162
12896	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	330	1.00923e-06	22.0	378	1610	83.3	20.3	0	0	None	AT-2	proteins	163
16308	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1388 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	223	0.000167427	25.0	345	1610	62.3	13.3	0	0	None	AT-2	proteins	164
11891	A8A667	1.B.40.2.3	gnl|BL_ORD_ID|759 gnl|TC-DB|A8A667|1.B.40.2.3 Putative haemagglutinin - Escherichia coli O9:H4 (strain HS).	238	0.000167147	23.0	344	1674	64.5	13.4	0	0	None	AT-2	proteins	165
16409	B0CP94	1.B.69.1.6	gnl|BL_ORD_ID|1138 gnl|TC-DB|B0CP94|1.B.69.1.6 Predicted protein OS=Laccaria bicolor (strain S238N-H82 / ATCC MYA-4686) GN=LACBIDRAFT_291883 PE=4 SV=1	222	1.11947e-83	56.0	229	211	96.5	99.1	0	0	None	PxMP4	Unknown	166
16026	C5X9A4	1.B.69.2.1	gnl|BL_ORD_ID|2009 gnl|TC-DB|C5X9A4|1.B.69.2.1 Putative uncharacterized protein Sb02g033990 OS=Sorghum bicolor GN=Sb02g033990 PE=4 SV=1	525	2.5759e-54	27.0	530	555	94.2	88.5	0	0	None	PxMP4	small molecules	167
16671	I1GU95	1.B.69.2.2	gnl|BL_ORD_ID|4186 gnl|TC-DB|I1GU95|1.B.69.2.2 Uncharacterized protein OS=Brachypodium distachyon GN=BRADI1G27080 PE=4 SV=1	289	1.38351e-18	25.0	552	559	51.3	46.0	0	0	None	PxMP4	Unknown	168
12525	P02978	1.C.1.2.2	gnl|BL_ORD_ID|6097 gnl|TC-DB|P02978|1.C.1.2.2 COLICIN E1 PROTEIN - Escherichia coli.	236	3.97717e-06	26.0	437	522	50.1	41.8	0	0	None	Colicin	ions	169
12619	T2D1N2	1.C.1.3.5	gnl|BL_ORD_ID|15996 gnl|TC-DB|T2D1N2|1.C.1.3.5 Colicin R OS=Escherichia coli GN=cra PE=4 SV=1	243	0.000998533	23.0	255	629	84.7	37.0	0	0	None	Colicin	ions	170
14387	Q5I4J1	1.C.48.1.3	gnl|BL_ORD_ID|11326 gnl|TC-DB|Q5I4J1|1.C.48.1.3 Prion protein (Fragment) OS=Paralichthys olivaceus PE=2 SV=1	147	2.62416e-11	35.0	171	497	80.7	27.0	0	0	None	PrP	ions	171
10877	Q5I4J1	1.C.48.1.3	gnl|BL_ORD_ID|11326 gnl|TC-DB|Q5I4J1|1.C.48.1.3 Prion protein (Fragment) OS=Paralichthys olivaceus PE=2 SV=1	236	3.33883e-11	27.0	412	497	49.8	45.3	0	0	None	PrP	ions	172
12777	B1Z6U1	1.C.75.1.7	gnl|BL_ORD_ID|1257 gnl|TC-DB|B1Z6U1|1.C.75.1.7 Filamentous haemagglutinin family outer membrane protein OS=Burkholderia ambifaria (strain MC40-6) GN=BamMC406_6766 PE=4 SV=1	399	1.274e-07	24.0	397	2818	92.7	13.5	0	0	None	B-PFT	small molecules	173
14200	Q9ZK21	1.C.82.1.1	gnl|BL_ORD_ID|15703 gnl|TC-DB|Q9ZK21|1.C.82.1.1 50S ribosomal protein L1 - Helicobacter pylori J99 (Campylobacter pylori J99).	185	1.72507e-22	33.0	534	234	34.3	73.5	0	0	None	HP2-20	small molecules	174
9276	A7SCE9	1.C.85.4.3	gnl|BL_ORD_ID|738 gnl|TC-DB|A7SCE9|1.C.85.4.3 Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g113077 PE=4 SV=1	129	0.000311145	27.0	219	172	56.6	73.3	0	0	None	1.C.85	Unknown	175
11487	A2ETW9	1.C.105.2.2	gnl|BL_ORD_ID|298 gnl|TC-DB|A2ETW9|1.C.105.2.2 Viral A-type inclusion protein, putative OS=Trichomonas vaginalis GN=TVAG_192230 PE=4 SV=1	956	1.30192e-31	20.0	1345	2010	66.3	42.4	0	0	None	Vip3	cations	176
16793	A2ETW9	1.C.105.2.2	gnl|BL_ORD_ID|298 gnl|TC-DB|A2ETW9|1.C.105.2.2 Viral A-type inclusion protein, putative OS=Trichomonas vaginalis GN=TVAG_192230 PE=4 SV=1	865	7.14176e-23	22.0	1206	2010	65.9	41.5	0	0	None	Vip3	cations	177
13852	A2ETW9	1.C.105.2.2	gnl|BL_ORD_ID|298 gnl|TC-DB|A2ETW9|1.C.105.2.2 Viral A-type inclusion protein, putative OS=Trichomonas vaginalis GN=TVAG_192230 PE=4 SV=1	776	2.61289e-20	19.0	854	2010	81.0	36.2	0	0	None	Vip3	cations	178
13219	A2ETW9	1.C.105.2.2	gnl|BL_ORD_ID|298 gnl|TC-DB|A2ETW9|1.C.105.2.2 Viral A-type inclusion protein, putative OS=Trichomonas vaginalis GN=TVAG_192230 PE=4 SV=1	615	1.1864e-19	20.0	803	2010	73.5	27.7	0	0	None	Vip3	cations	179
